treat,id_no,id,size,day,week,period_quarter,egg_tot,off_tot,viability,stop
20% SYA,139,L139,0.995,31,4,4,14,13,0.928571429,n
20% SYA,139,L139,0.995,33,5,1,29,27,0.931034483,n
20% SYA,139,L139,0.995,35,5,2,22,22,1,n
20% SYA,139,L139,0.995,37,5,3,27,21,0.777777778,n
20% SYA,139,L139,0.995,39,5,4,25,17,0.68,n
20% SYA,139,L139,0.995,41,6,1,26,23,0.884615385,n
20% SYA,139,L139,0.995,43,6,2,20,17,0.85,n
20% SYA,139,L139,0.995,45,6,3,10,8,0.8,n
20% SYA,139,L139,0.995,47,6,4,0,0,0,n
20% SYA,139,L139,0.995,49,7,1,22,19,0.863636364,n
20% SYA,139,L139,0.995,51,7,2,7,4,0.571428571,n
20% SYA,139,L139,0.995,53,7,3,1,1,1,n
20% SYA,139,L139,0.995,55,7,4,10,8,0.8,n
20% SYA,139,L139,0.995,57,8,1,1,1,1,n
20% SYA,139,L139,0.995,59,8,2,2,1,0.5,n
20% SYA,139,L139,0.995,61,8,3,2,2,1,n
20% SYA,139,L139,0.995,63,8,4,2,1,0.5,n
20% SYA,139,L139,0.995,65,9,1,6,0,0,n
20% SYA,139,L139,0.995,67,9,2,NA,NA,NA,n
20% SYA,139,L139,0.995,69,9,3,NA,NA,NA,n
20% SYA,139,L139,0.995,71,9,4,NA,NA,NA,n
20% SYA,139,L139,0.995,73,10,1,NA,NA,NA,y
20% SYA,139,L139,0.995,75,10,2,NA,NA,NA,y
20% SYA,139,L139,0.995,77,10,3,NA,NA,NA,y
20% SYA,139,L139,0.995,79,10,4,NA,NA,NA,y
20% SYA,139,L139,0.995,81,11,1,NA,NA,NA,y
20% SYA,139,L139,0.995,83,11,2,NA,NA,NA,y
100% SYA,140,L140,1.03,1,1,1,1,1,1,n
100% SYA,140,L140,1.03,2,1,NA,21,21,1,n
100% SYA,140,L140,1.03,3,1,2,13,10,0.769230769,n
100% SYA,140,L140,1.03,4,1,NA,8,1,0.125,n
100% SYA,140,L140,1.03,5,1,3,15,0,0,n
100% SYA,140,L140,1.03,6,1,NA,6,0,0,n
100% SYA,140,L140,1.03,7,1,4,5,0,0,n
100% SYA,140,L140,1.03,9,2,1,60,23,0.383333333,n
100% SYA,140,L140,1.03,11,2,2,21,22,1.047619048,n
100% SYA,140,L140,1.03,13,2,3,28,9,0.321428571,n
100% SYA,140,L140,1.03,15,2,4,39,38,0.974358974,n
100% SYA,140,L140,1.03,17,3,1,32,33,1.03125,n
100% SYA,140,L140,1.03,19,3,2,21,26,1.238095238,n
100% SYA,140,L140,1.03,21,3,3,19,20,1.052631579,n
100% SYA,140,L140,1.03,23,3,4,23,16,0.695652174,n
100% SYA,140,L140,1.03,25,4,1,29,29,1,n
100% SYA,140,L140,1.03,27,4,2,19,13,0.684210526,n
100% SYA,140,L140,1.03,29,4,3,13,7,0.538461538,n
100% SYA,140,L140,1.03,31,4,4,19,6,0.315789474,n
100% SYA,140,L140,1.03,33,5,1,41,43,1.048780488,n
100% SYA,140,L140,1.03,35,5,2,22,22,1,n
100% SYA,140,L140,1.03,37,5,3,34,33,0.970588235,n
100% SYA,140,L140,1.03,39,5,4,35,29,0.828571429,n
100% SYA,140,L140,1.03,41,6,1,30,31,1.033333333,n
100% SYA,140,L140,1.03,43,6,2,15,8,0.533333333,n
100% SYA,140,L140,1.03,45,6,3,10,0,0,n
100% SYA,140,L140,1.03,47,6,4,12,0,0,n
100% SYA,140,L140,1.03,49,7,1,18,3,0.166666667,n
100% SYA,140,L140,1.03,51,7,2,NA,NA,NA,n
100% SYA,140,L140,1.03,53,7,3,NA,NA,NA,n
100% SYA,140,L140,1.03,55,7,4,NA,NA,NA,n
100% SYA,140,L140,1.03,57,8,1,NA,NA,NA,n
100% SYA,140,L140,1.03,59,8,2,NA,NA,NA,n
100% SYA,140,L140,1.03,61,8,3,NA,NA,NA,n
100% SYA,140,L140,1.03,63,8,4,NA,NA,NA,n
100% SYA,140,L140,1.03,65,9,1,NA,NA,NA,n
100% SYA,140,L140,1.03,67,9,2,NA,NA,NA,n
100% SYA,140,L140,1.03,69,9,3,NA,NA,NA,n
100% SYA,140,L140,1.03,71,9,4,NA,NA,NA,n
100% SYA,140,L140,1.03,73,10,1,NA,NA,NA,y
100% SYA,140,L140,1.03,75,10,2,NA,NA,NA,y
100% SYA,140,L140,1.03,77,10,3,NA,NA,NA,y
100% SYA,140,L140,1.03,79,10,4,NA,NA,NA,y
100% SYA,140,L140,1.03,81,11,1,NA,NA,NA,y
100% SYA,140,L140,1.03,83,11,2,NA,NA,NA,y
100% SYA,141,L141,1.025,1,1,1,10,10,1,n
100% SYA,141,L141,1.025,2,1,NA,14,12,0.857142857,n
100% SYA,141,L141,1.025,3,1,2,6,6,1,n
100% SYA,141,L141,1.025,4,1,NA,11,10,0.909090909,n
100% SYA,141,L141,1.025,5,1,3,13,13,1,n
100% SYA,141,L141,1.025,6,1,NA,15,14,0.933333333,n
100% SYA,141,L141,1.025,7,1,4,3,3,1,n
100% SYA,141,L141,1.025,9,2,1,55,51,0.927272727,n
100% SYA,141,L141,1.025,11,2,2,22,21,0.954545455,n
100% SYA,141,L141,1.025,13,2,3,22,21,0.954545455,n
100% SYA,141,L141,1.025,15,2,4,21,22,1.047619048,n
100% SYA,141,L141,1.025,17,3,1,20,22,1.1,n
100% SYA,141,L141,1.025,19,3,2,14,17,1.214285714,n
100% SYA,141,L141,1.025,21,3,3,14,12,0.857142857,n
100% SYA,141,L141,1.025,23,3,4,15,11,0.733333333,n
100% SYA,141,L141,1.025,25,4,1,24,22,0.916666667,n
100% SYA,141,L141,1.025,27,4,2,12,12,1,n
100% SYA,141,L141,1.025,29,4,3,17,19,1.117647059,n
100% SYA,141,L141,1.025,31,4,4,18,19,1.055555556,n
100% SYA,141,L141,1.025,33,5,1,22,18,0.818181818,n
100% SYA,141,L141,1.025,35,5,2,14,14,1,n
100% SYA,141,L141,1.025,37,5,3,21,15,0.714285714,n
100% SYA,141,L141,1.025,39,5,4,17,11,0.647058824,n
100% SYA,141,L141,1.025,41,6,1,25,22,0.88,n
100% SYA,141,L141,1.025,43,6,2,9,8,0.888888889,n
100% SYA,141,L141,1.025,45,6,3,13,7,0.538461538,n
100% SYA,141,L141,1.025,47,6,4,7,9,1.285714286,n
100% SYA,141,L141,1.025,49,7,1,8,8,1,n
100% SYA,141,L141,1.025,51,7,2,2,2,1,n
100% SYA,141,L141,1.025,53,7,3,2,2,1,n
100% SYA,141,L141,1.025,55,7,4,1,1,1,n
100% SYA,141,L141,1.025,57,8,1,12,3,0.25,n
100% SYA,141,L141,1.025,59,8,2,1,0,0,n
100% SYA,141,L141,1.025,61,8,3,1,0,0,n
100% SYA,141,L141,1.025,63,8,4,1,0,0,n
100% SYA,141,L141,1.025,65,9,1,NA,NA,NA,n
100% SYA,141,L141,1.025,67,9,2,NA,NA,NA,n
100% SYA,141,L141,1.025,69,9,3,NA,NA,NA,n
100% SYA,141,L141,1.025,71,9,4,NA,NA,NA,n
100% SYA,141,L141,1.025,73,10,1,NA,NA,NA,y
100% SYA,141,L141,1.025,75,10,2,NA,NA,NA,y
100% SYA,141,L141,1.025,77,10,3,NA,NA,NA,y
100% SYA,141,L141,1.025,79,10,4,NA,NA,NA,y
100% SYA,141,L141,1.025,81,11,1,NA,NA,NA,y
100% SYA,141,L141,1.025,83,11,2,NA,NA,NA,y
100% SYA,142,L142,1.065,1,1,1,22,20,0.909090909,n
100% SYA,142,L142,1.065,2,1,NA,4,4,1,n
100% SYA,142,L142,1.065,3,1,2,NA,NA,NA,n
100% SYA,142,L142,1.065,4,1,NA,NA,NA,NA,n
100% SYA,142,L142,1.065,5,1,3,NA,NA,NA,n
100% SYA,142,L142,1.065,6,1,NA,NA,NA,NA,n
100% SYA,142,L142,1.065,7,1,4,NA,NA,NA,n
100% SYA,142,L142,1.065,9,2,1,NA,NA,NA,n
100% SYA,142,L142,1.065,11,2,2,NA,NA,NA,n
100% SYA,142,L142,1.065,13,2,3,NA,NA,NA,n
100% SYA,142,L142,1.065,15,2,4,NA,NA,NA,n
100% SYA,142,L142,1.065,17,3,1,NA,NA,NA,n
100% SYA,142,L142,1.065,19,3,2,NA,NA,NA,n
100% SYA,142,L142,1.065,21,3,3,NA,NA,NA,n
100% SYA,142,L142,1.065,23,3,4,NA,NA,NA,n
100% SYA,142,L142,1.065,25,4,1,NA,NA,NA,n
100% SYA,142,L142,1.065,27,4,2,NA,NA,NA,n
100% SYA,142,L142,1.065,29,4,3,NA,NA,NA,n
100% SYA,142,L142,1.065,31,4,4,NA,NA,NA,n
100% SYA,142,L142,1.065,33,5,1,NA,NA,NA,n
100% SYA,142,L142,1.065,35,5,2,NA,NA,NA,n
100% SYA,142,L142,1.065,37,5,3,NA,NA,NA,n
100% SYA,142,L142,1.065,39,5,4,NA,NA,NA,n
100% SYA,142,L142,1.065,41,6,1,NA,NA,NA,n
100% SYA,142,L142,1.065,43,6,2,NA,NA,NA,n
100% SYA,142,L142,1.065,45,6,3,NA,NA,NA,n
100% SYA,142,L142,1.065,47,6,4,NA,NA,NA,n
100% SYA,142,L142,1.065,49,7,1,NA,NA,NA,n
100% SYA,142,L142,1.065,51,7,2,NA,NA,NA,n
100% SYA,142,L142,1.065,53,7,3,NA,NA,NA,n
100% SYA,142,L142,1.065,55,7,4,NA,NA,NA,n
100% SYA,142,L142,1.065,57,8,1,NA,NA,NA,n
100% SYA,142,L142,1.065,59,8,2,NA,NA,NA,n
100% SYA,142,L142,1.065,61,8,3,NA,NA,NA,n
100% SYA,142,L142,1.065,63,8,4,NA,NA,NA,n
100% SYA,142,L142,1.065,65,9,1,NA,NA,NA,n
100% SYA,142,L142,1.065,67,9,2,NA,NA,NA,n
100% SYA,142,L142,1.065,69,9,3,NA,NA,NA,n
100% SYA,142,L142,1.065,71,9,4,NA,NA,NA,n
100% SYA,142,L142,1.065,73,10,1,NA,NA,NA,y
100% SYA,142,L142,1.065,75,10,2,NA,NA,NA,y
100% SYA,142,L142,1.065,77,10,3,NA,NA,NA,y
100% SYA,142,L142,1.065,79,10,4,NA,NA,NA,y
100% SYA,142,L142,1.065,81,11,1,NA,NA,NA,y
100% SYA,142,L142,1.065,83,11,2,NA,NA,NA,y
20% SYA,143,L143,0.955,1,1,1,4,4,1,n
20% SYA,143,L143,0.955,2,1,NA,14,13,0.928571429,n
20% SYA,143,L143,0.955,3,1,2,10,9,0.9,n
20% SYA,143,L143,0.955,4,1,NA,16,16,1,n
20% SYA,143,L143,0.955,5,1,3,10,9,0.9,n
20% SYA,143,L143,0.955,6,1,NA,10,8,0.8,n
20% SYA,143,L143,0.955,7,1,4,8,7,0.875,n
20% SYA,143,L143,0.955,9,2,1,39,45,1.153846154,n
20% SYA,143,L143,0.955,11,2,2,22,18,0.818181818,n
20% SYA,143,L143,0.955,13,2,3,23,21,0.913043478,n
20% SYA,143,L143,0.955,15,2,4,23,22,0.956521739,n
20% SYA,143,L143,0.955,17,3,1,22,21,0.954545455,n
20% SYA,143,L143,0.955,19,3,2,14,15,1.071428571,n
20% SYA,143,L143,0.955,21,3,3,16,14,0.875,n
20% SYA,143,L143,0.955,23,3,4,14,14,1,n
20% SYA,143,L143,0.955,25,4,1,26,23,0.884615385,n
20% SYA,143,L143,0.955,27,4,2,11,11,1,n
20% SYA,143,L143,0.955,29,4,3,10,12,1.2,n
20% SYA,143,L143,0.955,31,4,4,12,9,0.75,n
20% SYA,143,L143,0.955,33,5,1,27,25,0.925925926,n
20% SYA,143,L143,0.955,35,5,2,13,20,1.538461538,n
20% SYA,143,L143,0.955,37,5,3,16,17,1.0625,n
20% SYA,143,L143,0.955,39,5,4,14,12,0.857142857,n
20% SYA,143,L143,0.955,41,6,1,17,19,1.117647059,n
20% SYA,143,L143,0.955,43,6,2,8,2,0.25,n
20% SYA,143,L143,0.955,45,6,3,5,2,0.4,n
20% SYA,143,L143,0.955,47,6,4,3,2,0.666666667,n
20% SYA,143,L143,0.955,49,7,1,14,6,0.428571429,n
20% SYA,143,L143,0.955,51,7,2,10,6,0.6,n
20% SYA,143,L143,0.955,53,7,3,1,0,0,n
20% SYA,143,L143,0.955,55,7,4,6,5,0.833333333,n
20% SYA,143,L143,0.955,57,8,1,2,2,1,n
20% SYA,143,L143,0.955,59,8,2,NA,NA,NA,n
20% SYA,143,L143,0.955,61,8,3,NA,NA,NA,n
20% SYA,143,L143,0.955,63,8,4,NA,NA,NA,n
20% SYA,143,L143,0.955,65,9,1,NA,NA,NA,n
20% SYA,143,L143,0.955,67,9,2,NA,NA,NA,n
20% SYA,143,L143,0.955,69,9,3,NA,NA,NA,n
20% SYA,143,L143,0.955,71,9,4,NA,NA,NA,n
20% SYA,143,L143,0.955,73,10,1,NA,NA,NA,y
20% SYA,143,L143,0.955,75,10,2,NA,NA,NA,y
20% SYA,143,L143,0.955,77,10,3,NA,NA,NA,y
20% SYA,143,L143,0.955,79,10,4,NA,NA,NA,y
20% SYA,143,L143,0.955,81,11,1,NA,NA,NA,y
20% SYA,143,L143,0.955,83,11,2,NA,NA,NA,y
20% SYA,144,L144,0.96,1,1,1,7,5,0.714285714,n
20% SYA,144,L144,0.96,2,1,NA,20,18,0.9,n
20% SYA,144,L144,0.96,3,1,2,13,12,0.923076923,n
20% SYA,144,L144,0.96,4,1,NA,18,17,0.944444444,n
20% SYA,144,L144,0.96,5,1,3,10,7,0.7,n
20% SYA,144,L144,0.96,6,1,NA,16,10,0.625,n
20% SYA,144,L144,0.96,7,1,4,25,22,0.88,n
20% SYA,144,L144,0.96,9,2,1,35,32,0.914285714,n
20% SYA,144,L144,0.96,11,2,2,19,20,1.052631579,n
20% SYA,144,L144,0.96,13,2,3,25,20,0.8,n
20% SYA,144,L144,0.96,15,2,4,14,11,0.785714286,n
20% SYA,144,L144,0.96,17,3,1,16,15,0.9375,n
20% SYA,144,L144,0.96,19,3,2,9,9,1,n
20% SYA,144,L144,0.96,21,3,3,15,14,0.933333333,n
20% SYA,144,L144,0.96,23,3,4,12,13,1.083333333,n
20% SYA,144,L144,0.96,25,4,1,23,23,1,n
20% SYA,144,L144,0.96,27,4,2,4,2,0.5,n
20% SYA,144,L144,0.96,29,4,3,11,12,1.090909091,n
20% SYA,144,L144,0.96,31,4,4,22,22,1,n
20% SYA,144,L144,0.96,33,5,1,24,16,0.666666667,n
20% SYA,144,L144,0.96,35,5,2,1,1,1,n
20% SYA,144,L144,0.96,37,5,3,12,12,1,n
20% SYA,144,L144,0.96,39,5,4,7,0,0,n
20% SYA,144,L144,0.96,41,6,1,14,0,0,n
20% SYA,144,L144,0.96,43,6,2,2,0,0,n
20% SYA,144,L144,0.96,45,6,3,6,0,0,n
20% SYA,144,L144,0.96,47,6,4,6,0,0,n
20% SYA,144,L144,0.96,49,7,1,10,1,0.1,n
20% SYA,144,L144,0.96,51,7,2,2,2,1,n
20% SYA,144,L144,0.96,53,7,3,1,1,1,n
20% SYA,144,L144,0.96,55,7,4,2,1,0.5,n
20% SYA,144,L144,0.96,57,8,1,2,1,0.5,n
20% SYA,144,L144,0.96,59,8,2,0,0,0,n
20% SYA,144,L144,0.96,61,8,3,1,0,0,n
20% SYA,144,L144,0.96,63,8,4,0,0,0,n
20% SYA,144,L144,0.96,65,9,1,0,0,0,n
20% SYA,144,L144,0.96,67,9,2,NA,NA,NA,n
20% SYA,144,L144,0.96,69,9,3,NA,NA,NA,n
20% SYA,144,L144,0.96,71,9,4,NA,NA,NA,n
20% SYA,144,L144,0.96,73,10,1,NA,NA,NA,y
20% SYA,144,L144,0.96,75,10,2,NA,NA,NA,y
20% SYA,144,L144,0.96,77,10,3,NA,NA,NA,y
20% SYA,144,L144,0.96,79,10,4,NA,NA,NA,y
20% SYA,144,L144,0.96,81,11,1,NA,NA,NA,y
20% SYA,144,L144,0.96,83,11,2,NA,NA,NA,y
20% SYA,145,L145,0.92,1,1,1,7,7,1,n
20% SYA,145,L145,0.92,2,1,NA,10,12,1.2,n
20% SYA,145,L145,0.92,3,1,2,10,10,1,n
20% SYA,145,L145,0.92,4,1,NA,12,11,0.916666667,n
20% SYA,145,L145,0.92,5,1,3,14,12,0.857142857,n
20% SYA,145,L145,0.92,6,1,NA,12,3,0.25,n
20% SYA,145,L145,0.92,7,1,4,33,31,0.939393939,n
20% SYA,145,L145,0.92,9,2,1,33,34,1.03030303,n
20% SYA,145,L145,0.92,11,2,2,17,18,1.058823529,n
20% SYA,145,L145,0.92,13,2,3,24,20,0.833333333,n
20% SYA,145,L145,0.92,15,2,4,23,21,0.913043478,n
20% SYA,145,L145,0.92,17,3,1,18,18,1,n
20% SYA,145,L145,0.92,19,3,2,14,12,0.857142857,n
20% SYA,145,L145,0.92,21,3,3,24,24,1,n
20% SYA,145,L145,0.92,23,3,4,16,18,1.125,n
20% SYA,145,L145,0.92,25,4,1,23,25,1.086956522,n
20% SYA,145,L145,0.92,27,4,2,7,6,0.857142857,n
20% SYA,145,L145,0.92,29,4,3,10,13,1.3,n
20% SYA,145,L145,0.92,31,4,4,11,9,0.818181818,n
20% SYA,145,L145,0.92,33,5,1,21,15,0.714285714,n
20% SYA,145,L145,0.92,35,5,2,18,17,0.944444444,n
20% SYA,145,L145,0.92,37,5,3,19,16,0.842105263,n
20% SYA,145,L145,0.92,39,5,4,27,24,0.888888889,n
20% SYA,145,L145,0.92,41,6,1,24,21,0.875,n
20% SYA,145,L145,0.92,43,6,2,8,3,0.375,n
20% SYA,145,L145,0.92,45,6,3,0,0,0,n
20% SYA,145,L145,0.92,47,6,4,0,0,0,n
20% SYA,145,L145,0.92,49,7,1,0,0,0,n
20% SYA,145,L145,0.92,51,7,2,0,0,0,n
20% SYA,145,L145,0.92,53,7,3,NA,NA,NA,n
20% SYA,145,L145,0.92,55,7,4,NA,NA,NA,n
20% SYA,145,L145,0.92,57,8,1,NA,NA,NA,n
20% SYA,145,L145,0.92,59,8,2,NA,NA,NA,n
20% SYA,145,L145,0.92,61,8,3,NA,NA,NA,n
20% SYA,145,L145,0.92,63,8,4,NA,NA,NA,n
20% SYA,145,L145,0.92,65,9,1,NA,NA,NA,n
20% SYA,145,L145,0.92,67,9,2,NA,NA,NA,n
20% SYA,145,L145,0.92,69,9,3,NA,NA,NA,n
20% SYA,145,L145,0.92,71,9,4,NA,NA,NA,n
20% SYA,145,L145,0.92,73,10,1,NA,NA,NA,y
20% SYA,145,L145,0.92,75,10,2,NA,NA,NA,y
20% SYA,145,L145,0.92,77,10,3,NA,NA,NA,y
20% SYA,145,L145,0.92,79,10,4,NA,NA,NA,y
20% SYA,145,L145,0.92,81,11,1,NA,NA,NA,y
20% SYA,145,L145,0.92,83,11,2,NA,NA,NA,y
120% SYA,146,L146,1.02,1,1,1,0,0,0,n
120% SYA,146,L146,1.02,2,1,NA,23,5,0.217391304,n
120% SYA,146,L146,1.02,3,1,2,9,7,0.777777778,n
120% SYA,146,L146,1.02,4,1,NA,14,5,0.357142857,n
120% SYA,146,L146,1.02,5,1,3,13,6,0.461538462,n
120% SYA,146,L146,1.02,6,1,NA,0,0,0,n
120% SYA,146,L146,1.02,7,1,4,9,3,0.333333333,n
120% SYA,146,L146,1.02,9,2,1,55,50,0.909090909,n
120% SYA,146,L146,1.02,11,2,2,32,32,1,n
120% SYA,146,L146,1.02,13,2,3,29,31,1.068965517,n
120% SYA,146,L146,1.02,15,2,4,7,5,0.714285714,n
120% SYA,146,L146,1.02,17,3,1,36,36,1,n
120% SYA,146,L146,1.02,19,3,2,18,17,0.944444444,n
120% SYA,146,L146,1.02,21,3,3,22,22,1,n
120% SYA,146,L146,1.02,23,3,4,22,24,1.090909091,n
120% SYA,146,L146,1.02,25,4,1,39,29,0.743589744,n
120% SYA,146,L146,1.02,27,4,2,13,9,0.692307692,n
120% SYA,146,L146,1.02,29,4,3,22,21,0.954545455,n
120% SYA,146,L146,1.02,31,4,4,27,24,0.888888889,n
120% SYA,146,L146,1.02,33,5,1,40,33,0.825,n
120% SYA,146,L146,1.02,35,5,2,30,28,0.933333333,n
120% SYA,146,L146,1.02,37,5,3,26,20,0.769230769,n
120% SYA,146,L146,1.02,39,5,4,34,36,1.058823529,n
120% SYA,146,L146,1.02,41,6,1,28,25,0.892857143,n
120% SYA,146,L146,1.02,43,6,2,23,20,0.869565217,n
120% SYA,146,L146,1.02,45,6,3,24,23,0.958333333,n
120% SYA,146,L146,1.02,47,6,4,14,11,0.785714286,n
120% SYA,146,L146,1.02,49,7,1,27,22,0.814814815,n
120% SYA,146,L146,1.02,51,7,2,13,12,0.923076923,n
120% SYA,146,L146,1.02,53,7,3,4,2,0.5,n
120% SYA,146,L146,1.02,55,7,4,2,2,1,n
120% SYA,146,L146,1.02,57,8,1,14,12,0.857142857,n
120% SYA,146,L146,1.02,59,8,2,NA,NA,NA,n
120% SYA,146,L146,1.02,61,8,3,NA,NA,NA,n
120% SYA,146,L146,1.02,63,8,4,NA,NA,NA,n
120% SYA,146,L146,1.02,65,9,1,NA,NA,NA,n
120% SYA,146,L146,1.02,67,9,2,NA,NA,NA,n
120% SYA,146,L146,1.02,69,9,3,NA,NA,NA,n
120% SYA,146,L146,1.02,71,9,4,NA,NA,NA,n
120% SYA,146,L146,1.02,73,10,1,NA,NA,NA,n
120% SYA,146,L146,1.02,75,10,2,NA,NA,NA,n
120% SYA,146,L146,1.02,77,10,3,NA,NA,NA,n
120% SYA,146,L146,1.02,79,10,4,NA,NA,NA,y
120% SYA,146,L146,1.02,81,11,1,NA,NA,NA,y
120% SYA,146,L146,1.02,83,11,2,NA,NA,NA,y
20% SYA,147,L147,0.995,1,1,1,7,7,1,n
20% SYA,147,L147,0.995,2,1,NA,12,10,0.833333333,n
20% SYA,147,L147,0.995,3,1,2,9,8,0.888888889,n
20% SYA,147,L147,0.995,4,1,NA,10,9,0.9,n
20% SYA,147,L147,0.995,5,1,3,11,9,0.818181818,n
20% SYA,147,L147,0.995,6,1,NA,11,7,0.636363636,n
20% SYA,147,L147,0.995,7,1,4,14,8,0.571428571,n
20% SYA,147,L147,0.995,9,2,1,44,35,0.795454545,n
20% SYA,147,L147,0.995,11,2,2,19,19,1,n
20% SYA,147,L147,0.995,13,2,3,17,14,0.823529412,n
20% SYA,147,L147,0.995,15,2,4,20,18,0.9,n
20% SYA,147,L147,0.995,17,3,1,22,24,1.090909091,n
20% SYA,147,L147,0.995,19,3,2,7,6,0.857142857,n
20% SYA,147,L147,0.995,21,3,3,3,5,1.666666667,n
20% SYA,147,L147,0.995,23,3,4,15,10,0.666666667,n
20% SYA,147,L147,0.995,25,4,1,23,19,0.826086957,n
20% SYA,147,L147,0.995,27,4,2,1,1,1,n
20% SYA,147,L147,0.995,29,4,3,14,14,1,n
20% SYA,147,L147,0.995,31,4,4,16,9,0.5625,n
20% SYA,147,L147,0.995,33,5,1,26,19,0.730769231,n
20% SYA,147,L147,0.995,35,5,2,0,1,0,n
20% SYA,147,L147,0.995,37,5,3,12,9,0.75,n
20% SYA,147,L147,0.995,39,5,4,14,1,0.071428571,n
20% SYA,147,L147,0.995,41,6,1,23,1,0.043478261,n
20% SYA,147,L147,0.995,43,6,2,1,1,1,n
20% SYA,147,L147,0.995,45,6,3,10,7,0.7,n
20% SYA,147,L147,0.995,47,6,4,9,2,0.222222222,n
20% SYA,147,L147,0.995,49,7,1,NA,NA,NA,n
20% SYA,147,L147,0.995,51,7,2,NA,NA,NA,n
20% SYA,147,L147,0.995,53,7,3,NA,NA,NA,n
20% SYA,147,L147,0.995,55,7,4,NA,NA,NA,n
20% SYA,147,L147,0.995,57,8,1,NA,NA,NA,n
20% SYA,147,L147,0.995,59,8,2,NA,NA,NA,n
20% SYA,147,L147,0.995,61,8,3,NA,NA,NA,n
20% SYA,147,L147,0.995,63,8,4,NA,NA,NA,n
20% SYA,147,L147,0.995,65,9,1,NA,NA,NA,n
20% SYA,147,L147,0.995,67,9,2,NA,NA,NA,n
20% SYA,147,L147,0.995,69,9,3,NA,NA,NA,n
20% SYA,147,L147,0.995,71,9,4,NA,NA,NA,n
20% SYA,147,L147,0.995,73,10,1,NA,NA,NA,y
20% SYA,147,L147,0.995,75,10,2,NA,NA,NA,y
20% SYA,147,L147,0.995,77,10,3,NA,NA,NA,y
20% SYA,147,L147,0.995,79,10,4,NA,NA,NA,y
20% SYA,147,L147,0.995,81,11,1,NA,NA,NA,y
20% SYA,147,L147,0.995,83,11,2,NA,NA,NA,y
20% SYA,148,L148,NA,1,1,1,7,7,1,n
20% SYA,148,L148,NA,2,1,NA,1,1,1,n
20% SYA,148,L148,NA,3,1,2,17,15,0.882352941,n
20% SYA,148,L148,NA,4,1,NA,1,1,1,n
20% SYA,148,L148,NA,5,1,3,16,12,0.75,n
20% SYA,148,L148,NA,6,1,NA,7,3,0.428571429,n
20% SYA,148,L148,NA,7,1,4,11,10,0.909090909,n
20% SYA,148,L148,NA,9,2,1,42,35,0.833333333,n
20% SYA,148,L148,NA,11,2,2,14,11,0.785714286,n
20% SYA,148,L148,NA,13,2,3,2,2,1,n
20% SYA,148,L148,NA,15,2,4,15,14,0.933333333,n
20% SYA,148,L148,NA,17,3,1,26,26,1,n
20% SYA,148,L148,NA,19,3,2,1,1,1,n
20% SYA,148,L148,NA,21,3,3,28,23,0.821428571,n
20% SYA,148,L148,NA,23,3,4,20,16,0.8,n
20% SYA,148,L148,NA,25,4,1,20,14,0.7,n
20% SYA,148,L148,NA,27,4,2,7,5,0.714285714,n
20% SYA,148,L148,NA,29,4,3,10,7,0.7,n
20% SYA,148,L148,NA,31,4,4,14,1,0.071428571,n
20% SYA,148,L148,NA,33,5,1,18,11,0.611111111,n
20% SYA,148,L148,NA,35,5,2,8,2,0.25,n
20% SYA,148,L148,NA,37,5,3,18,15,0.833333333,n
20% SYA,148,L148,NA,39,5,4,19,16,0.842105263,n
20% SYA,148,L148,NA,41,6,1,28,23,0.821428571,n
20% SYA,148,L148,NA,43,6,2,14,11,0.785714286,n
20% SYA,148,L148,NA,45,6,3,22,18,0.818181818,n
20% SYA,148,L148,NA,47,6,4,17,17,1,n
20% SYA,148,L148,NA,49,7,1,17,10,0.588235294,n
20% SYA,148,L148,NA,51,7,2,10,9,0.9,n
20% SYA,148,L148,NA,53,7,3,6,7,1.166666667,n
20% SYA,148,L148,NA,55,7,4,9,7,0.777777778,n
20% SYA,148,L148,NA,57,8,1,5,3,0.6,n
20% SYA,148,L148,NA,59,8,2,2,1,0.5,n
20% SYA,148,L148,NA,61,8,3,1,0,0,n
20% SYA,148,L148,NA,63,8,4,0,0,0,n
20% SYA,148,L148,NA,65,9,1,0,0,0,n
20% SYA,148,L148,NA,67,9,2,0,0,0,n
20% SYA,148,L148,NA,69,9,3,0,0,0,n
20% SYA,148,L148,NA,71,9,4,0,0,0,n
20% SYA,148,L148,NA,73,10,1,0,0,0,y
20% SYA,148,L148,NA,75,10,2,0,0,0,y
20% SYA,148,L148,NA,77,10,3,NA,NA,NA,y
20% SYA,148,L148,NA,79,10,4,NA,NA,NA,y
20% SYA,148,L148,NA,81,11,1,NA,NA,NA,y
20% SYA,148,L148,NA,83,11,2,NA,NA,NA,y
100% SYA,149,L149,1.05,1,1,1,0,0,0,n
100% SYA,149,L149,1.05,2,1,NA,NA,NA,NA,n
100% SYA,149,L149,1.05,3,1,2,NA,NA,NA,n
100% SYA,149,L149,1.05,4,1,NA,NA,NA,NA,n
100% SYA,149,L149,1.05,5,1,3,NA,NA,NA,n
100% SYA,149,L149,1.05,6,1,NA,NA,NA,NA,n
100% SYA,149,L149,1.05,7,1,4,NA,NA,NA,n
100% SYA,149,L149,1.05,9,2,1,NA,NA,NA,n
100% SYA,149,L149,1.05,11,2,2,NA,NA,NA,n
100% SYA,149,L149,1.05,13,2,3,NA,NA,NA,n
